ts,open,high,low,close
2025-09-12 09:15:00,75424.8614,75891.5479,75270.357,75891.5479
2025-09-12 09:30:00,75902.8216,75979.9456,75193.0591,75193.0591
2025-09-12 09:45:00,75191.4552,75307.3247,74891.6423,74946.6261
2025-09-12 10:00:00,74957.8341,74977.101,74290.6965,74363.8643
2025-09-12 10:15:00,74368.3103,74856.2476,74342.8589,74641.5676
2025-09-12 10:30:00,74616.0613,75275.076,74567.4304,75218.1976
2025-09-12 10:45:00,75198.5322,75254.3633,74440.0718,74524.212
2025-09-12 11:00:00,74519.7437,74668.1732,74355.5191,74477.1372
2025-09-12 11:15:00,74505.5876,74807.3556,74264.3229,74467.6985
2025-09-12 11:30:00,74449.0176,74776.6343,74306.7151,74567.9177
2025-09-12 11:45:00,74587.6738,74780.7902,74361.8567,74401.337
2025-09-12 12:00:00,74403.8602,74658.2476,74397.2231,74567.8448
2025-09-12 12:15:00,74585.1891,74828.1365,74392.2476,74759.4271
2025-09-12 12:30:00,74735.6692,74735.6692,74303.3722,74441.7979
2025-09-12 12:45:00,74438.2234,74629.8387,74124.9694,74537.4471
2025-09-12 13:00:00,74528.5533,75017.3902,74520.2056,74923.1283
2025-09-12 13:15:00,74924.9609,75189.7806,74645.9466,74775.4758
2025-09-12 13:30:00,74791.0508,74916.8301,74547.8452,74905.8387
2025-09-12 13:45:00,74912.7526,75039.2231,74676.8645,74919.4564
2025-09-12 14:00:00,74920.7377,75055.2203,74724.0457,75055.2203
2025-09-12 14:15:00,75054.6435,75600.0904,74969.4214,75392.4357
2025-09-12 14:30:00,75373.6734,75943.0186,75373.6734,75639.1953
2025-09-12 14:45:00,75656.1646,75906.2196,75560.9856,75820.5262
2025-09-12 15:00:00,75816.825,75922.6374,75581.7891,75729.6725
2025-09-12 15:15:00,75748.8719,75766.4903,75054.1691,75106.8218
2025-09-12 15:30:00,75105.4891,75215.5165,74868.4451,74914.7911
2025-09-12 15:45:00,74921.5321,75005.1327,74718.3716,74927.0009
2025-09-12 16:00:00,74947.1157,75132.0823,74586.9853,74766.2215
2025-09-12 16:15:00,74777.2139,75080.9365,74683.1681,74815.3538
2025-09-12 16:30:00,74831.3067,75180.0001,74695.4242,75021.9197
2025-09-12 16:45:00,75031.0845,75434.8288,74950.8388,75317.6743
2025-09-12 17:00:00,75333.7216,75362.871,74488.9343,74528.7332
2025-09-12 17:15:00,74516.4944,74559.8172,74331.9872,74402.4713
2025-09-12 17:30:00,74410.7313,74530.7805,73967.0599,74048.6284
2025-09-12 17:45:00,74035.5063,74239.4158,73942.2277,74135.6274
2025-09-12 18:00:00,74139.697,74583.0034,74126.8711,74563.8268
2025-09-12 18:15:00,74558.7546,74739.0173,74374.51,74727.1998
2025-09-12 18:30:00,74717.7654,75564.3614,74706.5798,75417.5693
2025-09-12 18:45:00,75418.4267,75646.4114,75281.5414,75584.3577
2025-09-12 19:00:00,75571.0245,75784.1439,75437.3983,75695.8443
2025-09-12 19:15:00,75703.9286,75756.4729,75304.6569,75349.6193
2025-09-12 19:30:00,75360.8092,75508.7182,75214.4612,75308.3899
2025-09-12 19:45:00,75324.8469,75647.4551,75324.8469,75609.7112
2025-09-12 20:00:00,75632.448,75669.5051,75296.2977,75457.739
2025-09-12 20:15:00,75459.2202,75564.5944,75252.416,75316.477
2025-09-12 20:30:00,75317.9925,75849.1378,75317.9925,75665.3762
2025-09-12 20:45:00,75669.6027,75737.4796,75239.6553,75374.9569
2025-09-12 21:00:00,75393.2409,75872.8422,75375.2701,75783.9906
2025-09-12 21:15:00,75789.6422,75941.2107,75680.5901,75714.7844
2025-09-12 21:30:00,75711.8757,75886.7173,75541.0395,75612.3637
2025-09-12 21:45:00,75609.6463,76388.3929,75609.6463,76227.1913
2025-09-12 22:00:00,76218.1346,76475.7226,76213.8628,76293.8073
2025-09-12 22:15:00,76293.0573,76435.4155,76089.5798,76387.5826
2025-09-12 22:30:00,76388.2524,76917.7855,76373.8397,76828.6425
2025-09-12 22:45:00,76853.6484,76864.1701,75954.8682,76098.9698
2025-09-12 23:00:00,76080.2218,76287.9824,75899.7906,76208.1099
2025-09-12 23:15:00,76211.3178,76454.6964,76064.914,76422.0588
2025-09-12 23:30:00,76420.5892,76785.5831,76420.5892,76734.4362
2025-09-12 23:45:00,76751.5408,76817.349,76349.8266,76426.3928
2025-09-13 00:00:00,76425.7055,77238.1895,76425.7055,77105.7213
2025-09-13 00:15:00,77105.323,77306.7848,76920.4516,77003.778
2025-09-13 00:30:00,76978.1704,76995.9851,76600.2928,76664.0883
2025-09-13 00:45:00,76639.1062,77494.0555,76552.5145,77385.3876
2025-09-13 01:00:00,77373.5467,77468.8516,77138.1306,77284.0356
2025-09-13 01:15:00,77276.0999,77539.3475,77207.2266,77539.3475
2025-09-13 01:30:00,77504.3476,77637.8895,77374.5788,77429.1735
2025-09-13 01:45:00,77418.0099,78022.523,77383.7483,77807.218
2025-09-13 02:00:00,77840.0721,77840.0721,77316.0653,77493.3949
2025-09-13 02:15:00,77509.7084,77673.5608,77201.1749,77598.4182
2025-09-13 02:30:00,77617.3287,78069.7476,77610.9414,78018.8574
2025-09-13 02:45:00,78004.4608,78024.8751,77491.0645,77692.2669
2025-09-13 03:00:00,77700.3732,77837.5619,77438.9454,77539.7124
2025-09-13 03:15:00,77541.0162,77647.5868,77338.6619,77517.0458
2025-09-13 03:30:00,77493.2018,77836.0177,77261.5929,77822.225
2025-09-13 03:45:00,77835.9135,78191.7051,77715.4408,77715.4408
2025-09-13 04:00:00,77734.2799,77794.9919,77371.3118,77616.4574
2025-09-13 04:15:00,77605.9477,77950.8768,77572.6358,77702.1161
2025-09-13 04:30:00,77700.1043,78219.4005,77580.1439,78203.2829
2025-09-13 04:45:00,78218.4171,78495.2716,78129.6115,78152.0543
2025-09-13 05:00:00,78150.6849,78388.6077,77974.3938,78335.4711
2025-09-13 05:15:00,78353.877,78761.9868,78323.4706,78657.8281
2025-09-13 05:30:00,78672.4261,79122.6643,78567.916,78724.2061
2025-09-13 05:45:00,78712.7946,78846.769,78559.7768,78822.4255
2025-09-13 06:00:00,78845.3209,79198.1049,78817.5049,78857.3022
2025-09-13 06:15:00,78864.4234,78986.8325,78651.7913,78947.7947
2025-09-13 06:30:00,78947.338,78961.2686,78267.2822,78455.2708
2025-09-13 06:45:00,78463.626,78939.6463,78439.4618,78767.3922
2025-09-13 07:00:00,78765.3045,78933.4538,78590.6911,78707.1245
2025-09-13 07:15:00,78701.8932,79009.8997,78657.9559,78720.9734
2025-09-13 07:30:00,78713.2511,78848.0987,78213.0731,78455.5736
2025-09-13 07:45:00,78461.2932,78461.2932,77669.9236,77698.5844
2025-09-13 08:00:00,77703.9683,77888.4671,77416.8656,77702.935
2025-09-13 08:15:00,77704.3286,78192.6942,77657.7274,77942.2241
2025-09-13 08:30:00,77938.1128,78310.2774,77890.9732,78272.2894
2025-09-13 08:45:00,78251.8543,78419.6361,77829.2384,77883.0459
2025-09-13 09:00:00,77888.9421,78279.8701,77804.0834,78264.6938
2025-09-13 09:15:00,78246.2693,78377.5456,77487.7825,77695.9553
2025-09-13 09:30:00,77714.1808,77927.53,77485.7793,77647.7565
2025-09-13 09:45:00,77638.4495,77731.3181,77300.2772,77666.7635
2025-09-13 10:00:00,77676.2649,77676.2649,77072.7161,77192.3747
2025-09-13 10:15:00,77178.8147,77602.6319,77035.5625,77314.3683
2025-09-13 10:30:00,77320.7544,77608.1928,77205.5797,77376.0792
2025-09-13 10:45:00,77378.1424,77666.2361,77308.1296,77635.0406
2025-09-13 11:00:00,77593.0674,78098.789,77584.0965,77872.474
2025-09-13 11:15:00,77873.5078,77959.9411,77713.0441,77808.7332
2025-09-13 11:30:00,77802.8404,78058.4195,77494.5015,78058.4195
2025-09-13 11:45:00,78042.2008,78042.2008,77692.2498,77987.7968
2025-09-13 12:00:00,77992.6282,78412.3721,77736.3101,77838.2203
2025-09-13 12:15:00,77833.8914,77834.5698,77576.6935,77785.3101
2025-09-13 12:30:00,77797.9626,77917.7676,77616.839,77781.7519
2025-09-13 12:45:00,77773.5639,78043.3259,77556.5162,77603.8473
2025-09-13 13:00:00,77617.4792,77704.3377,77291.3235,77534.3336
2025-09-13 13:15:00,77539.5405,77771.9044,77482.2202,77717.4553
2025-09-13 13:30:00,77705.0914,77705.0914,77294.9972,77507.0337
2025-09-13 13:45:00,77512.8608,77801.0228,77448.766,77489.1213
2025-09-13 14:00:00,77487.8237,77652.9367,77294.074,77593.5692
2025-09-13 14:15:00,77583.0797,77771.8165,77408.6149,77729.775
2025-09-13 14:30:00,77724.0655,77738.9283,77120.0319,77167.1057
2025-09-13 14:45:00,77182.7586,77354.8631,76907.981,76907.981
2025-09-13 15:00:00,76931.1549,77166.8446,76688.8399,76721.1621
2025-09-13 15:15:00,76743.0422,76755.5058,76256.8182,76367.162
2025-09-13 15:30:00,76367.485,76648.6779,76241.778,76359.7115
2025-09-13 15:45:00,76361.1672,76954.1457,76283.0592,76776.9636
2025-09-13 16:00:00,76780.1674,76780.1674,76365.3261,76686.104
2025-09-13 16:15:00,76684.1878,77007.9357,76572.023,76941.9576
2025-09-13 16:30:00,76925.0593,76949.655,76156.2385,76358.1153
2025-09-13 16:45:00,76342.2403,76643.6891,76249.4208,76572.0635
2025-09-13 17:00:00,76590.4727,76904.5877,76529.2465,76859.5111
2025-09-13 17:15:00,76826.5484,76932.537,76449.0616,76620.6295
2025-09-13 17:30:00,76637.8742,76726.8959,76428.5745,76511.9438
2025-09-13 17:45:00,76538.632,76687.4007,76251.8011,76417.0849
2025-09-13 18:00:00,76409.8957,77091.523,76398.0811,77014.3064
2025-09-13 18:15:00,77019.1095,77109.6773,76787.6013,76889.8424
2025-09-13 18:30:00,76915.264,77537.0297,76834.5453,77316.0635
2025-09-13 18:45:00,77333.3391,77541.9845,77029.2082,77467.2516
2025-09-13 19:00:00,77500.9156,77545.5367,77292.0326,77304.6257
2025-09-13 19:15:00,77327.9026,77354.4841,76525.0905,76594.5228
2025-09-13 19:30:00,76557.7551,76711.8732,76060.4771,76157.4835
2025-09-13 19:45:00,76146.9756,76541.6994,75870.711,76487.7204
2025-09-13 20:00:00,76490.1995,76556.8205,76081.6744,76123.3187
2025-09-13 20:15:00,76115.6786,76166.8143,75811.853,75861.5482
2025-09-13 20:30:00,75868.0308,76323.8963,75803.3069,76182.4779
2025-09-13 20:45:00,76191.4899,76210.1553,75723.4989,76038.0265
2025-09-13 21:00:00,76048.1641,76282.5394,75984.6601,76217.7493
2025-09-13 21:15:00,76231.5385,76255.5969,75475.2734,75509.507
2025-09-13 21:30:00,75496.3783,75523.7432,75091.7673,75091.7673
2025-09-13 21:45:00,75084.2874,75275.4123,75022.4597,75154.4389
2025-09-13 22:00:00,75128.1174,75349.6091,75104.3056,75217.2302
2025-09-13 22:15:00,75206.6554,75466.4888,74927.5863,75049.9033
2025-09-13 22:30:00,75042.0389,75100.5278,74829.282,74948.737
2025-09-13 22:45:00,74930.9538,75280.6712,74861.9566,74960.5523
2025-09-13 23:00:00,74956.6922,75551.1868,74952.1229,75523.1957
2025-09-13 23:15:00,75523.4835,75823.2244,75276.7687,75805.747
2025-09-13 23:30:00,75818.3266,76671.0443,75643.7141,76599.8534
2025-09-13 23:45:00,76596.2153,77043.4843,76477.5208,76905.4654
2025-09-14 00:00:00,76924.6786,76949.9531,76518.8466,76640.03
2025-09-14 00:15:00,76641.5811,77051.4769,76616.4913,77021.8075
2025-09-14 00:30:00,76999.8887,77184.6685,76871.4536,77023.0369
2025-09-14 00:45:00,77030.643,77418.7569,76840.3355,77125.8524
2025-09-14 01:00:00,77131.5561,77441.0147,77063.222,77256.4454
2025-09-14 01:15:00,77261.6136,77573.2477,77242.634,77494.7348
2025-09-14 01:30:00,77485.4393,77617.6895,76861.4761,77216.9588
2025-09-14 01:45:00,77221.599,77471.9712,77189.8179,77341.0216
2025-09-14 02:00:00,77364.679,77813.8562,77280.4871,77611.0087
2025-09-14 02:15:00,77612.3043,77612.3043,76907.3147,77179.0914
2025-09-14 02:30:00,77191.6255,77437.8089,76927.4466,77437.8089
2025-09-14 02:45:00,77435.3565,77780.0679,77258.4586,77774.435
2025-09-14 03:00:00,77775.9614,77889.7146,77319.825,77319.825
2025-09-14 03:15:00,77336.1883,77766.5423,77219.8555,77706.7748
2025-09-14 03:30:00,77726.6603,77726.6603,77301.0639,77408.5903
2025-09-14 03:45:00,77422.3472,77514.0407,76910.2672,77047.0448
2025-09-14 04:00:00,77042.722,77042.722,76528.1181,76595.4118
2025-09-14 04:15:00,76580.7977,76682.5204,76246.8683,76354.8212
2025-09-14 04:30:00,76360.4728,76704.4776,76187.1255,76234.6419
2025-09-14 04:45:00,76236.7188,76312.1234,76007.6672,76053.5158
2025-09-14 05:00:00,76011.2679,76011.2679,75662.8813,75761.4184
2025-09-14 05:15:00,75768.5107,75995.8324,75547.6458,75821.3682
2025-09-14 05:30:00,75813.8852,76005.9393,75698.6247,75862.8817
2025-09-14 05:45:00,75908.519,76051.852,75568.2614,75655.2811
2025-09-14 06:00:00,75660.8993,75849.3784,75389.5158,75389.7156
2025-09-14 06:15:00,75383.5325,75680.3354,75004.2292,75105.6972
2025-09-14 06:30:00,75080.39,75181.5204,74893.7809,75071.9803
2025-09-14 06:45:00,75080.3256,75474.4236,75022.2688,75467.6889
2025-09-14 07:00:00,75457.4749,75943.5256,75417.8493,75562.5756
2025-09-14 07:15:00,75564.8888,75866.3,75532.4252,75755.2377
2025-09-14 07:30:00,75742.7846,75998.1346,75679.1848,75906.9182
2025-09-14 07:45:00,75887.0487,76314.1882,75878.1822,76057.5253
2025-09-14 08:00:00,76033.2133,76183.3065,75901.1162,76006.2566
2025-09-14 08:15:00,76024.4041,76231.1329,75936.0783,76073.733
2025-09-14 08:30:00,76086.4954,76115.1283,75812.1212,75859.0088
2025-09-14 08:45:00,75851.8336,76185.9577,75824.8249,76039.3855
2025-09-14 09:00:00,76049.5447,76280.9876,75991.967,76141.0554
2025-09-14 09:15:00,76131.7296,76265.0835,75788.2597,76043.7214
2025-09-14 09:30:00,76043.7186,76254.8753,75706.6029,76204.5659
2025-09-14 09:45:00,76217.412,76328.6523,75737.1897,75737.1897
2025-09-14 10:00:00,75739.1379,76181.5984,75653.6099,76129.1139
2025-09-14 10:15:00,76144.0307,76460.9199,76050.3371,76316.11
2025-09-14 10:30:00,76315.1974,76414.2731,76087.1004,76299.3107
2025-09-14 10:45:00,76272.7599,76462.7203,75724.5325,75808.5179
2025-09-14 11:00:00,75819.3349,75968.4155,75662.2581,75839.9979
2025-09-14 11:15:00,75848.3618,75888.6766,75624.4823,75786.4284
2025-09-14 11:30:00,75786.8712,76059.2825,75649.9912,76015.1998
2025-09-14 11:45:00,76024.2345,76052.4172,75686.4847,75932.4002
2025-09-14 12:00:00,75935.0604,75978.1988,75553.649,75672.7701
2025-09-14 12:15:00,75700.0095,75852.9322,75529.3682,75747.7152
2025-09-14 12:30:00,75747.5307,75796.7252,75400.387,75403.9078
2025-09-14 12:45:00,75423.2628,75734.7436,75393.239,75567.4124
2025-09-14 13:00:00,75569.8286,75856.4946,75569.8286,75698.9002
2025-09-14 13:15:00,75703.4035,76148.6466,75585.3292,76022.2217
2025-09-14 13:30:00,76022.3586,76205.2828,75839.8177,75896.0945
2025-09-14 13:45:00,75878.9771,75922.5136,75494.3028,75575.4035
2025-09-14 14:00:00,75580.311,75895.1706,75428.3379,75736.4322
2025-09-14 14:15:00,75714.5576,76293.8223,75640.0064,76260.1204
2025-09-14 14:30:00,76277.5079,76336.3287,75670.6141,75689.4474
2025-09-14 14:45:00,75692.3886,75862.1356,75556.4192,75683.6436
2025-09-14 15:00:00,75675.9962,75804.7911,75552.8926,75749.198
2025-09-14 15:15:00,75764.8346,76323.2633,75764.8346,76281.8019
2025-09-14 15:30:00,76263.9808,76463.0094,76192.2158,76271.9859
2025-09-14 15:45:00,76274.2467,76445.5087,76242.9155,76315.8052
2025-09-14 16:00:00,76332.1405,76491.3024,76079.9404,76175.2062
2025-09-14 16:15:00,76169.0021,76558.9476,76110.4103,76558.2199
2025-09-14 16:30:00,76538.8797,76850.8049,76479.3451,76751.0071
2025-09-14 16:45:00,76768.8873,76900.3172,76617.7483,76895.5777
2025-09-14 17:00:00,76878.4524,77328.268,76843.9144,77175.4808
2025-09-14 17:15:00,77157.3549,77491.4102,76946.8502,77017.9025
2025-09-14 17:30:00,77012.6891,77012.6891,76410.2911,76511.4462
2025-09-14 17:45:00,76507.5409,76685.8511,76141.8323,76349.5586
2025-09-14 18:00:00,76320.1093,76338.1844,75754.7009,75754.7009
2025-09-14 18:15:00,75767.5536,76090.9903,75597.3075,75911.597
2025-09-14 18:30:00,75915.6709,75919.5159,75447.7756,75860.419
2025-09-14 18:45:00,75869.5099,76052.8292,75594.4547,76052.8292
2025-09-14 19:00:00,76032.6341,76192.3482,75752.7387,76017.2991
2025-09-14 19:15:00,76002.4303,76270.3331,75966.1642,76052.8698
2025-09-14 19:30:00,76058.3601,76401.419,75844.4527,76313.8701
2025-09-14 19:45:00,76326.6376,76985.433,76193.0927,76869.3072
2025-09-14 20:00:00,76857.6483,77004.457,76399.0451,76440.0511
2025-09-14 20:15:00,76411.3191,76412.0302,75976.2703,76196.1432
2025-09-14 20:30:00,76213.4281,76286.8979,75750.6373,75918.7558
2025-09-14 20:45:00,75926.6189,76020.7761,75504.8037,75641.8613
2025-09-14 21:00:00,75656.0427,75838.0018,75454.4313,75466.6667
2025-09-14 21:15:00,75481.3464,75532.3005,75238.3921,75300.2899
2025-09-14 21:30:00,75300.1071,75317.4841,74752.6974,74805.8162
2025-09-14 21:45:00,74799.1928,74979.6471,74658.8885,74931.1748
2025-09-14 22:00:00,74951.078,75167.2233,74705.8848,75039.2591
2025-09-14 22:15:00,75039.4287,75039.4287,74528.1167,74613.4149
2025-09-14 22:30:00,74611.6509,74645.3012,74233.3919,74524.2247
2025-09-14 22:45:00,74514.5673,74589.7005,73918.1361,73921.3618
2025-09-14 23:00:00,73922.6534,74125.003,73481.4343,73578.4878
2025-09-14 23:15:00,73582.7313,74153.9002,73541.6347,74150.5069
2025-09-14 23:30:00,74160.7635,74231.9274,73847.7286,73980.1408
2025-09-14 23:45:00,73984.4589,74403.8823,73890.7077,74207.2849
2025-09-15 00:00:00,74196.3841,74379.0455,73869.1628,73901.8561
2025-09-15 00:15:00,73899.3663,73920.3858,73420.3873,73571.9166
2025-09-15 00:30:00,73572.9803,73687.638,73312.3192,73459.2915
2025-09-15 00:45:00,73467.8115,73586.2775,73123.1905,73316.9141
2025-09-15 01:00:00,73320.918,73733.8078,73290.9565,73667.7652
2025-09-15 01:15:00,73682.7954,73819.2079,73566.7447,73732.5273
2025-09-15 01:30:00,73719.9409,73979.4684,73525.3436,73968.4651
2025-09-15 01:45:00,73976.5058,74210.9084,73893.2483,74053.3595
2025-09-15 02:00:00,74044.7944,74346.4214,73964.5532,74000.446
2025-09-15 02:15:00,74004.5359,74004.5359,73545.7712,73842.3023
2025-09-15 02:30:00,73858.3577,74206.9995,73799.6697,74150.3258
2025-09-15 02:45:00,74174.5069,74203.3398,73789.5252,74009.6896
2025-09-15 03:00:00,73994.5449,74032.9928,73334.6306,73366.078
2025-09-15 03:15:00,73362.3738,73477.1371,73073.3381,73144.5488
2025-09-15 03:30:00,73154.723,73377.5367,72920.9179,73304.4204
2025-09-15 03:45:00,73281.23,73290.7365,72542.2582,72542.2582
2025-09-15 04:00:00,72521.7165,72776.0053,72434.7639,72589.3964
2025-09-15 04:15:00,72607.9004,73128.7255,72422.2245,73056.3461
2025-09-15 04:30:00,73055.6587,73342.4249,72989.2299,73330.2485
2025-09-15 04:45:00,73329.6619,73338.4467,72973.1487,73193.4345
2025-09-15 05:00:00,73199.6648,73257.3139,72936.0439,73177.9148
2025-09-15 05:15:00,73184.6754,73255.3529,72746.5935,72846.0546
2025-09-15 05:30:00,72838.0032,72927.8035,72512.9488,72619.2803
2025-09-15 05:45:00,72620.0822,72700.761,72423.1304,72650.2009
2025-09-15 06:00:00,72631.7783,72754.6495,72276.4869,72464.0093
2025-09-15 06:15:00,72450.7494,72751.1285,72209.8319,72718.262
2025-09-15 06:30:00,72724.2839,72903.2733,72653.3516,72811.4385
2025-09-15 06:45:00,72821.52,72883.4701,72619.6182,72731.7467
2025-09-15 07:00:00,72740.5423,72798.8996,72354.324,72483.2318
2025-09-15 07:15:00,72470.7578,72506.8275,72238.0394,72485.8404
2025-09-15 07:30:00,72499.5338,72959.7563,72461.3189,72812.1249
2025-09-15 07:45:00,72837.64,73009.3669,72506.8938,72547.4235
2025-09-15 08:00:00,72543.4403,72591.5367,72056.3762,72056.3762
2025-09-15 08:15:00,72055.2806,72397.6227,71890.9142,72111.6525
2025-09-15 08:30:00,72128.4174,72467.9016,72119.9875,72373.7369
2025-09-15 08:45:00,72360.0295,72413.9604,72005.3318,72295.0919
2025-09-15 09:00:00,72289.7396,72452.6009,71864.5765,71883.1869
2025-09-15 09:15:00,71884.0009,72186.6794,71785.0371,71961.9267
2025-09-15 09:30:00,71935.8536,72090.4084,71739.6528,72064.8937
2025-09-15 09:45:00,72077.0535,72213.3876,71733.4902,71767.8713
2025-09-15 10:00:00,71759.8147,71782.8206,71358.6468,71608.2431
2025-09-15 10:15:00,71597.8465,71597.8465,71128.5103,71150.4379
2025-09-15 10:30:00,71141.4171,71189.6489,70879.6944,71152.4027
2025-09-15 10:45:00,71179.2855,71872.5775,71132.3992,71554.0622
2025-09-15 11:00:00,71544.9514,71694.0277,71375.1769,71594.5591
2025-09-15 11:15:00,71611.6554,72030.4853,71611.6554,71962.8613
2025-09-15 11:30:00,71972.7226,72461.1499,71972.7226,72461.1499
2025-09-15 11:45:00,72449.198,72651.7063,72359.843,72414.1264
2025-09-15 12:00:00,72413.9328,72563.6616,72232.8252,72240.9206
2025-09-15 12:15:00,72247.3966,72249.0791,71801.5238,71936.9421
2025-09-15 12:30:00,71943.6849,72296.27,71848.4662,72155.975
2025-09-15 12:45:00,72163.8473,72332.2584,72051.418,72307.6282
2025-09-15 13:00:00,72304.8668,72496.6787,72195.9601,72279.1694
2025-09-15 13:15:00,72288.6545,73181.1053,72235.3219,73117.174
2025-09-15 13:30:00,73116.5443,73663.6202,73098.6149,73561.9352
2025-09-15 13:45:00,73574.36,73732.018,73352.5019,73439.896
2025-09-15 14:00:00,73450.457,73513.6548,73185.9114,73292.9251
2025-09-15 14:15:00,73282.468,73292.4233,72963.467,73036.4734
2025-09-15 14:30:00,73017.0285,73425.6057,73017.0285,73351.1727
2025-09-15 14:45:00,73358.1371,73516.995,73186.2328,73186.2328
2025-09-15 15:00:00,73172.4056,73260.2801,72596.7149,72696.8731
2025-09-15 15:15:00,72698.8256,72704.5351,72389.6941,72595.8977
2025-09-15 15:30:00,72624.7939,72709.7216,72488.0389,72588.0282
2025-09-15 15:45:00,72582.0478,72785.3935,72488.2889,72764.7057
2025-09-15 16:00:00,72758.0159,72904.8065,72289.8865,72318.2475
2025-09-15 16:15:00,72324.2918,72514.5505,72109.5613,72342.5828
2025-09-15 16:30:00,72334.8135,72761.6569,72316.656,72761.6569
2025-09-15 16:45:00,72767.8441,72848.4631,72540.8775,72758.1013
2025-09-15 17:00:00,72769.5914,73202.4223,72544.9167,73080.3491
2025-09-15 17:15:00,73082.2952,73150.0411,72885.1636,72925.1491
2025-09-15 17:30:00,72899.7178,73206.5034,72884.6882,72955.5123
2025-09-15 17:45:00,72967.7915,73153.3129,72771.4194,73083.992
2025-09-15 18:00:00,73074.1928,73307.8136,72908.1016,73245.7901
2025-09-15 18:15:00,73230.9893,73413.225,72852.0701,73407.3445
2025-09-15 18:30:00,73401.0517,73512.5285,73124.0231,73319.1408
2025-09-15 18:45:00,73306.5629,73486.1304,72843.6179,72879.9968
2025-09-15 19:00:00,72884.3135,73072.5055,72773.3531,72970.7984
2025-09-15 19:15:00,72964.5217,73372.5897,72960.0116,73220.7171
2025-09-15 19:30:00,73219.1233,73574.5522,73138.6597,73344.8639
2025-09-15 19:45:00,73332.0302,73587.0462,73264.0879,73511.7817
2025-09-15 20:00:00,73512.8444,73544.7781,73120.5305,73297.9302
2025-09-15 20:15:00,73306.1628,73428.6096,72755.1765,72816.8392
2025-09-15 20:30:00,72841.6056,73493.7449,72787.3298,73380.787
2025-09-15 20:45:00,73383.1144,73685.177,73353.9706,73655.9816
2025-09-15 21:00:00,73645.8112,73914.9457,73391.3949,73391.3949
2025-09-15 21:15:00,73407.286,73591.0553,73179.8845,73198.8453
2025-09-15 21:30:00,73227.1566,73502.7503,72950.612,72951.2001
2025-09-15 21:45:00,72948.7537,73130.489,72732.193,73026.635
2025-09-15 22:00:00,73015.8353,73244.4839,72882.1533,72910.0166
2025-09-15 22:15:00,72939.6614,73096.4442,72868.647,72973.4274
2025-09-15 22:30:00,72980.4602,73193.9306,72821.1895,73179.5711
2025-09-15 22:45:00,73209.0565,73536.3834,73016.7626,73462.5486
2025-09-15 23:00:00,73481.4588,73568.8004,73273.3443,73422.9219
2025-09-15 23:15:00,73440.8102,73673.1472,73313.9415,73581.7489
2025-09-15 23:30:00,73587.3361,73764.7415,73368.412,73647.9675
2025-09-15 23:45:00,73652.1126,73773.8315,73438.3665,73640.3073
2025-09-16 00:00:00,73639.8818,73847.8378,73019.31,73096.0552
2025-09-16 00:15:00,73096.8589,73650.351,73003.0757,73538.0248
2025-09-16 00:30:00,73524.3084,73622.8494,73096.7813,73358.4353
2025-09-16 00:45:00,73349.3798,73372.1964,72988.5167,73025.7851
2025-09-16 01:00:00,73023.4602,73024.2754,72770.6556,72966.7568
2025-09-16 01:15:00,72936.0274,73047.9197,72739.7215,72770.8769
2025-09-16 01:30:00,72766.165,73185.1137,72693.7558,72831.9013
2025-09-16 01:45:00,72835.4814,73053.6907,72560.7086,73029.9992
2025-09-16 02:00:00,73027.2385,73541.3246,72788.2265,73433.348
2025-09-16 02:15:00,73424.7064,73484.5003,73272.3413,73385.247
2025-09-16 02:30:00,73387.8329,73746.2076,73380.3189,73564.3919
2025-09-16 02:45:00,73582.4095,73663.2451,72818.8784,73067.8291
2025-09-16 03:00:00,73050.3547,73318.8764,72861.3305,73249.1713
2025-09-16 03:15:00,73251.1776,73442.5592,73110.6224,73136.2463
2025-09-16 03:30:00,73122.9865,73303.3074,72960.5325,72987.1073
2025-09-16 03:45:00,72992.5655,72998.2972,72585.0124,72669.5643
2025-09-16 04:00:00,72651.9701,72792.2069,72415.1645,72599.4073
2025-09-16 04:15:00,72615.5632,72862.3369,72547.5618,72764.4748
2025-09-16 04:30:00,72787.0545,72956.0187,72670.5768,72863.3315
2025-09-16 04:45:00,72862.5666,73163.3283,72813.1073,73105.5729
2025-09-16 05:00:00,73124.8285,73188.2457,72438.349,72494.0982
2025-09-16 05:15:00,72498.141,73244.9362,72421.6212,73244.9362
2025-09-16 05:30:00,73224.9108,73454.8688,73127.0209,73399.2725
2025-09-16 05:45:00,73406.4112,73798.5417,73401.5424,73618.2542
2025-09-16 06:00:00,73593.8386,74105.5815,73536.4633,74066.9822
2025-09-16 06:15:00,74073.0183,74510.79,73999.2747,74405.4776
2025-09-16 06:30:00,74419.7081,74559.5483,74317.6809,74464.3289
2025-09-16 06:45:00,74467.7187,74661.9719,74353.1345,74526.528
2025-09-16 07:00:00,74554.8675,74557.9869,74152.7327,74322.8338
2025-09-16 07:15:00,74346.7213,74734.1005,74303.1561,74693.3803
2025-09-16 07:30:00,74676.8751,74724.4028,74162.3876,74236.0257
2025-09-16 07:45:00,74241.7039,74356.4695,73886.2664,73905.4561
2025-09-16 08:00:00,73905.2404,74101.9449,73707.1564,73784.1472
2025-09-16 08:15:00,73789.7269,74135.766,73668.5279,73798.8915
